date,close,code,name,ret,log_ret,ma5,ma20,ma60,vol20,ret_20d,year_month,signal
2023-12-06,1529.917298,sh.600519,贵州茅台,-0.0035108250438852,-0.0035170024529025,1565.760304668,1585.789823821,1587.8041101206666,0.1413966083827077,-0.0536413183627589,2023-12,0
2023-12-07,1527.2222,sh.600519,贵州茅台,-0.0017615971814446,-0.0017631506183809,1549.3202068679998,1581.562562608,1585.3934946873335,0.1414304192674967,-0.053050746321476,2023-12,0
2023-12-08,1531.64216072,sh.600519,贵州茅台,0.0028941176470589,0.0028899377513792,1539.3734985160002,1578.376956772,1583.4009188993334,0.1398034583517076,-0.0399733065815688,2023-12,0
2023-12-11,1525.425468,sh.600519,贵州茅台,-0.0040588414705675,-0.004067100924394,1529.9029241439998,1575.412348972,1581.5967005160005,0.1389521728914353,-0.037364880730756,2023-12,0
2023-12-12,1536.19687634,sh.600519,贵州茅台,0.0070612485276797,0.0070364346550973,1530.080800612,1572.929265348,1579.9170555513333,0.1423015866608109,-0.03102358685160239,2023-12,0
2023-12-13,1491.28756,sh.600519,贵州茅台,-0.0292340890882403,-0.0296699201758009,1522.354853012,1567.856641729,1577.5220117953331,0.1708981726103289,-0.0645969554834819,2023-12,0
2023-12-14,1469.6369394,sh.600519,贵州茅台,-0.0145180722891565,-0.0146244907504632,1510.837800892,1562.2800347839998,1574.766873001,0.1750582907235285,-0.0718502175432442,2023-12,0
2023-12-15,1477.81207,sh.600519,贵州茅台,0.0055626872058194,0.0055472725993466,1500.0717827479998,1557.4099926980002,1572.166253158667,0.1780420339103685,-0.06252059189817599,2023-12,0
2023-12-18,1493.084292,sh.600519,贵州茅台,0.0103343465045593,0.0102813122159212,1493.6035475479998,1552.895703548,1570.369670886333,0.1821254869875642,-0.057364696648877896,2023-12,0
2023-12-19,1504.76305,sh.600519,贵州茅台,0.0078219013237064,0.0077914688437733,1487.31678228,1547.730099048,1568.0608702663333,0.1735514716887047,-0.065145632204604,2023-12,0
2023-12-20,1499.22026586,sh.600519,贵州茅台,-0.0036834929858226,-0.0036902937516294,1488.903323452,1542.6687117079998,1565.6935283633331,0.1734719025988463,-0.0640861084306501,2023-12,0
2023-12-21,1517.58578,sh.600519,贵州茅台,0.012250043944987,0.0121756193433081,1498.493091572,1538.323916908,1563.6762982966668,0.1810049718771006,-0.054356398359736394,2023-12,0
2023-12-22,1518.1764571,sh.600519,贵州茅台,0.0003892215568861,0.000389145829825,1506.565968992,1534.412920663,1562.0523654026665,0.1811072183984431,-0.0489279830738468,2023-12,0
2023-12-25,1519.403248,sh.600519,贵州茅台,0.0008080687157692,0.0008077424040208,1511.829760192,1531.192120163,1559.6911073026668,0.180274527531945,-0.0402414675375938,2023-12,0
2023-12-26,1517.58578,sh.600519,贵州茅台,-0.0011961722488037,-0.001196888233846,1514.3943061920002,1527.609139731,1557.548405451333,0.1791684768296715,-0.0448636182322285,2023-12,0
2023-12-27,1514.91410204,sh.600519,贵州茅台,-0.0017604790419162,-0.0017620305062924,1517.533073428,1523.63788864,1555.606429552,0.1780291471340454,-0.0498292254792728,2023-12,0
2023-12-28,1567.55706266,sh.600519,贵州茅台,0.0347497990474248,0.0341596574426992,1527.52732996,1521.544607323,1554.571781863,0.2185643854248282,-0.024540127053357903,2023-12,0
2023-12-29,1568.474884,sh.600519,贵州茅台,0.0005855106406413,0.0005853392961656,1537.58701534,1520.8995663990002,1553.7837604413332,0.2100431853366205,-0.006527879041798404,2023-12,0
2024-01-02,1531.22587734,sh.600519,贵州茅台,-0.0237485515643105,-0.0240350941564206,1539.951541208,1518.821943273,1552.6975853636663,0.2254452010363594,-0.024839795525326305,2024-01,0
2024-01-03,1539.395396,sh.600519,贵州茅台,0.005335279909318,0.005321097725047,1544.3134644079998,1519.026338373,1551.852378297,0.209932238917382,0.004320104109702994,2024-01,0
2024-01-04,1516.677046,sh.600519,贵州茅台,-0.0147579693034237,-0.0148679515501645,1544.6660532,1518.364325773,1550.501263547,0.2162806168553551,-0.006927040149835506,2024-01,0
2024-01-05,1511.55178624,sh.600519,贵州茅台,-0.0033792690233673,-0.0033849916487644,1533.464997916,1517.5808050849998,1548.952432051,0.216497129538513,-0.008544711991758207,2024-01,0
2024-01-08,1493.94960866,sh.600519,贵州茅台,-0.01164510388611,-0.0117134391405062,1518.559942848,1515.696177482,1547.634277762,0.21966691863124,-0.023083933524927106,2024-01,0
2024-01-09,1491.232494,sh.600519,贵州茅台,-0.0018187458561182,-0.0018204017824736,1510.56126618,1513.9865287819998,1546.586763605333,0.2194178297110283,-0.020843837910477808,2024-01,0
2024-01-10,1491.686861,sh.600519,贵州茅台,0.0003046922608165,0.0003046458515564,1501.01955918,1511.761028015,1545.605216022,0.2174098333253149,-0.027600394177341007,2024-01,0
2024-01-11,1496.29414238,sh.600519,贵州茅台,0.0030886384404509,0.003083878395596,1496.9429784560002,1512.011357134,1544.6705109283332,0.1911774991869404,0.004722333351350193,2024-01,0
2024-01-12,1493.10448604,sh.600519,贵州茅台,-0.0021317040878918,-0.0021339794031586,1493.253518416,1513.184734466,1545.1499760289998,0.1833964257876013,0.017108701552614895,2024-01,0
2024-01-15,1490.32376,sh.600519,贵州茅台,-0.0018623787323651,-0.0018641151158405,1492.528348684,1513.810318966,1545.3585041956665,0.1827615071666105,0.009683635614430395,2024-01,0
2024-01-16,1489.80578162,sh.600519,贵州茅台,-0.0003475609756097,-0.0003476213889242,1492.243006208,1513.6463934469998,1545.573671611333,0.1790206907639341,-0.0009982718657386052,2024-01,0
2024-01-17,1433.073518,sh.600519,贵州茅台,-0.0380803083998707,-0.0388243124662815,1480.520337608,1510.061916847,1544.8587232496668,0.2213863544014541,-0.0469004815893157,2024-01,0
2024-01-18,1463.85233858,sh.600519,贵州茅台,0.0214774889029802,0.0212500977375414,1474.031976848,1508.293520483,1544.1394461426669,0.2368445296152868,-0.0217394997005129,2024-01,0
2024-01-19,1485.78009,sh.600519,贵州茅台,0.0149794831364418,0.0148683986307738,1472.56709764,1506.703235983,1543.8645380396665,0.239070754299473,-0.0190100605090581,2024-01,0
2024-01-22,1492.141228,sh.600519,贵州茅台,0.0042813455657493,0.0042722066810198,1472.93059124,1505.401474528,1543.6285709086667,0.2397582457966787,-0.015117936500194898,2024-01,0
2024-01-23,1471.240346,sh.600519,贵州茅台,-0.0140073081607794,-0.0141063363347383,1469.217504116,1502.993329428,1542.9800225753336,0.2442028337863073,-0.0299333133767435,2024-01,0
2024-01-24,1477.601484,sh.600519,贵州茅台,0.0043236565781346,0.0043143364301207,1478.123097316,1500.994114628,1542.383890704,0.2450773872115957,-0.0244134845498052,2024-01,0
2024-01-25,1488.506292,sh.600519,贵州茅台,0.0073800738007379,0.0073529743052587,1483.053888,1499.673724126,1540.5259811983333,0.2469509427880742,-0.015272931707151102,2024-01,0
2024-01-26,1487.88835288,sh.600519,贵州茅台,-0.0004151404151404,-0.0004152266097786,1483.4755405760002,1495.690288637,1538.6800821296667,0.208419714136787,-0.050437871169716306,2024-01,0
2024-01-29,1499.4111,sh.600519,贵州茅台,0.0077443627391102,0.0077145290913902,1484.929514976,1492.237099437,1536.5509932323332,0.2113636829098035,-0.043279019071247406,2024-01,0
2024-01-30,1465.787942,sh.600519,贵州茅台,-0.0224242424242424,-0.0226794887694174,1483.839034176,1488.96520267,1533.8501390656666,0.2096150231143394,-0.0419547099311793,2024-01,0
2024-01-31,1458.43628394,sh.600519,贵州茅台,-0.0050154990700557,-0.0050281188996961,1480.005994164,1484.9172470669998,1531.338639994333,0.2079604197567195,-0.052305488910553,2024-01,1
2024-02-01,1463.08900202,sh.600519,贵州茅台,0.0031902100429306,0.0031851321197663,1474.922536168,1482.237844868,1528.7973314873334,0.2037776690534174,-0.0343573095641987,2024-02,0
2024-02-02,1450.339464,sh.600519,贵州茅台,-0.0087141233393166,-0.008752313335525,1467.412758392,1479.1772287560002,1526.106865483,0.2052292736566739,-0.039692163880148,2024-02,0
2024-02-05,1481.24550734,sh.600519,贵州茅台,0.0213095238095237,0.0210856507415602,1463.77963986,1478.54202369,1524.2050526480002,0.2176186646926232,-0.0067375361845142985,2024-02,0
2024-02-06,1523.038184,sh.600519,贵州茅台,0.0282145508309765,0.027823852290714,1475.22968826,1480.13230819,1523.1770619813333,0.2398801885414515,0.023295760502580403,2024-02,0
2024-02-07,1554.83478666,sh.600519,贵州茅台,0.0208770883054891,0.0206621482977262,1494.509388804,1483.289704473,1522.6599992786666,0.2498114447721036,0.043868156547253005,2024-02,0
2024-02-08,1550.300204,sh.600519,贵州茅台,-0.0029164401895979,-0.0029207012881303,1511.9516292,1485.9900075540002,1521.952668805667,0.2504346671892701,0.0378630779172042,2024-02,0
2024-02-19,1540.69488562,sh.600519,贵州茅台,-0.0061957796014068,-0.0062150530946254,1530.022713524,1488.369527533,1521.2780989276664,0.2517131953016864,0.03379900240368921,2024-02,0
2024-02-20,1517.58578,sh.600519,贵州茅台,-0.0149991447597362,-0.0151127695461979,1537.2907680559997,1489.7326285329998,1520.3176467323333,0.2584025018680494,0.020662236376318102,2024-02,0
2024-02-21,1560.89604244,sh.600519,贵州茅台,0.0285389221556884,0.0281392730075491,1544.862339744,1493.287141574,1519.943079523,0.2760936688064638,0.049548719507616204,2024-02,0
2024-02-22,1561.55033092,sh.600519,贵州茅台,0.0004191749240245,0.0004190870947591,1546.205448596,1499.71098222,1519.1676660383334,0.2312660555424788,0.08804820283151141,2024-02,0
2024-02-23,1557.65186206,sh.600519,贵州茅台,-0.0024965374364227,-0.0024996589824618,1547.675780208,1504.400958394,1518.4543968616667,0.2233094673455414,0.06407417649210849,2024-02,0
2024-02-26,1540.28595532,sh.600519,贵州茅台,-0.01114877281823,-0.0112113861957398,1547.593994148,1507.12625166,1517.3844681836665,0.2242929560165256,0.03794592053743671,2024-02,0
2024-02-27,1535.306093,sh.600519,贵州茅台,-0.0032330764964779,-0.003238314180563,1551.138056748,1509.28449491,1516.3662967003334,0.2248190296110302,0.030431498475209505,2024-02,0
2024-02-28,1528.0816577,sh.600519,贵州茅台,-0.0047055341817104,-0.0047166400607696,1544.5751798,1512.126560495,1515.4373366953332,0.2186370540278692,0.0397332724542785,2024-02,0
2024-02-29,1540.30413,sh.600519,贵州茅台,0.0079985727453837,0.0079667537209757,1540.325939616,1515.261692795,1514.6216490513332,0.219545301069377,0.0434081886215276,2024-02,1
2024-03-01,1531.27131404,sh.600519,贵州茅台,-0.0058643067846606,-0.0058815693534438,1535.049830012,1517.399943897,1513.5705188876666,0.2204088642327747,0.0301638080361291,2024-03,0
2024-03-04,1523.3108042,sh.600519,贵州茅台,-0.0051986279420318,-0.0052121878238746,1531.654799788,1519.171066463,1512.1353208076664,0.2216132344835134,0.025380320509237702,2024-03,0
2024-03-05,1540.3950034,sh.600519,贵州茅台,0.0112151762810952,0.0111527524872084,1532.6725818680002,1521.220261633,1511.452309156333,0.2232943880489185,0.0288511340512227,2024-03,0
2024-03-06,1527.1729237,sh.600519,贵州茅台,-0.0085835643914813,-0.0086206153522058,1532.490835068,1524.289510718,1510.692218887,0.2085943089527871,0.042691812083983795,2024-03,0
2024-03-07,1529.97182442,sh.600519,贵州茅台,0.0018327333313499,0.0018310559247978,1530.424373952,1527.866287742,1510.6032910606666,0.2068903827408655,0.0495400444853894,2024-03,0
2024-03-08,1518.88526962,sh.600519,贵州茅台,-0.0072462476910011,-0.007272629266009,1527.947165068,1530.656101122,1510.419423921,0.209710688942719,0.0391035867514577,2024-03,0
2024-03-11,1539.84067566,sh.600519,贵州茅台,0.0137965694046415,0.0137022631528146,1531.2531393599998,1535.131161705,1510.6297318486666,0.2097438246539524,0.0616142794954158,2024-03,0
2024-03-12,1585.74083,sh.600519,贵州茅台,0.0298083789222716,0.0293727450526893,1540.32230468,1540.355927838,1511.5313763366664,0.221386856140879,0.07011313460816371,2024-03,0
2024-03-13,1569.7925483,sh.600519,贵州茅台,-0.0100573065902579,-0.0101082229736334,1548.8462296,1542.693646053,1512.2708276749995,0.2058714443175965,0.0318412771869293,2024-03,0
2024-03-14,1559.96004642,sh.600519,贵州茅台,-0.0062635676864741,-0.0062832661246343,1554.8438739999997,1542.9499090410002,1512.6668805096667,0.1943715813154347,0.004700621194966098,2024-03,0
2024-03-15,1560.74155766,sh.600519,贵州茅台,0.0005009815743637,0.0005008561249916,1563.215131608,1543.471976724,1513.8244471373334,0.1940148917093199,0.008118042958927698,2024-03,0
2024-03-18,1552.35394284,sh.600519,贵州茅台,-0.0053741215378255,-0.005388614075403,1565.7177850439998,1544.054929585,1515.2030638613332,0.1936656845773691,0.008939701022508998,2024-03,0
2024-03-19,1552.13584668,sh.600519,贵州茅台,-0.0001404938358329,-0.0001405037060163,1558.99678838,1545.782432919,1516.4417934726666,0.1849329614268038,0.023798351946412298,2024-03,0
2024-03-20,1553.5716464,sh.600519,贵州茅台,0.0009250477160689,0.000924620123106,1555.752608,1545.416213117,1517.449916046,0.1541915600266272,-0.0038155224932072017,2024-03,0
2024-03-21,1553.026406,sh.600519,贵州茅台,-0.0003509592887225,-0.0003510208893469,1554.365879916,1544.990016871,1518.254305312667,0.1541753863161173,-0.004585656705954201,2024-03,0
2024-03-22,1546.0745909,sh.600519,贵州茅台,-0.0044763019309537,-0.004486350568813,1551.432486564,1544.411153313,1519.03521073,0.1547207221309142,-0.0065654212004852015,2024-03,0
2024-03-25,1534.86081334,sh.600519,贵州茅台,-0.0072530637434977,-0.0072794950933904,1547.933860664,1544.139896214,1519.3231279523332,0.151695578744322,-0.0026697121257529006,2024-03,0
2024-03-26,1553.28993886,sh.600519,贵州茅台,0.0120070337061355,0.011935521143626,1548.1646790999998,1545.039088507,1519.9083526483334,0.1571145561585131,0.012570398076860499,2024-03,0
2024-03-27,1545.756534,sh.600519,贵州茅台,-0.0048499669453397,-0.0048617662011514,1546.60165662,1545.922832322,1520.3475740816668,0.1571804148100077,0.012425965313231199,2024-03,0
2024-03-28,1546.33812376,sh.600519,贵州茅台,0.000376249265138,0.0003761785011326,1545.264000172,1546.2245320099998,1520.826779811,0.1547453179006828,0.0048036418329855,2024-03,0
2024-03-29,1547.4831286,sh.600519,贵州茅台,0.0007404621424038,0.0007401881355644,1545.545707712,1547.035122738,1521.3695969203334,0.1530563794111248,0.011408410760049902,2024-03,0
2024-04-01,1564.23109622,sh.600519,贵州茅台,0.0108227141934347,0.0107645677806432,1551.419764288,1549.081137339,1521.3141641463333,0.1555914345869995,0.027429752895516402,2024-04,0
2024-04-02,1557.56098866,sh.600519,贵州茅台,-0.0042641445858725,-0.0042732619782143,1552.273974248,1549.939436602,1521.1322658906668,0.1522690448131994,0.011950432028548702,2024-04,0
2024-04-03,1558.57877074,sh.600519,贵州茅台,0.0006534460527773,0.0006532326498652,1554.838421596,1551.509728954,1521.5881474473333,0.1483621874894537,0.021187442472807304,2024-04,0
2024-04-08,1514.55060844,sh.600519,贵州茅台,-0.0282489169790859,-0.0286555947447254,1548.480918532,1550.738668155,1521.1740676546665,0.1810967768768401,-0.008894207837628499,2024-04,0
2024-04-09,1510.51582948,sh.600519,贵州茅台,-0.0026640106560424,-0.002667565447168,1541.0874587080002,1550.320196148,1521.0713807126667,0.1795379556985094,-0.004311970802669799,2024-04,0
2024-04-10,1497.57545732,sh.600519,贵州茅台,-0.0085668563728027,-0.0086037628195135,1527.756330928,1548.206935231,1520.8384418973333,0.1738480272940454,-0.026675396580114,2024-04,0
2024-04-11,1497.593632,sh.600519,贵州茅台,1.2136069612589395e-05,1.2135995971092386e-05,1515.762859596,1543.799575331,1520.8991756196667,0.1295968601601644,-0.05647163943277301,2024-04,0
2024-04-12,1484.89861802,sh.600519,贵州茅台,-0.0084769417475728,-0.0085130753648877,1501.026829052,1539.554878817,1520.79361102,0.1285440333259112,-0.05489127459008791,2024-04,0
2024-04-15,1520.29380732,sh.600519,贵州茅台,0.023836771662699,0.0235571112382142,1502.175468828,1537.571566862,1521.2703934586666,0.1585238130486623,-0.024790935240914812,2024-04,0
2024-04-16,1517.58578,sh.600519,贵州茅台,-0.0017812526150939,-0.0017828409319426,1503.589458932,1535.413777979,1521.6252540856667,0.1583984130857846,-0.02707316943037241,2024-04,0
2024-04-17,1514.859578,sh.600519,贵州茅台,-0.0017964071856287,-0.0017980226600068,1507.046283068,1533.539059737,1521.9878389516668,0.1577015581115447,-0.02349545507817561,2024-04,0
2024-04-18,1518.29459252,sh.600519,贵州茅台,0.0022675464907018,0.0022649794869592,1511.186475172,1531.846997029,1522.4540194936667,0.1581420582186577,-0.021087414751640908,2024-04,0
2024-04-19,1496.35775376,sh.600519,贵州茅台,-0.0144483414931948,-0.0145537351870082,1513.4783023200002,1528.986302397,1522.5632190293334,0.1648623752479427,-0.036460803960904606,2024-04,0
2024-04-22,1522.18397404,sh.600519,贵州茅台,0.0172593888160133,0.0171121374623912,1513.856335664,1527.4441807990002,1524.0483932966667,0.1782549694594512,-0.018850455856168808,2024-04,0
2024-04-23,1537.83237352,sh.600519,贵州茅台,0.0102802287679246,0.0102277465955304,1517.905654368,1527.03206993,1525.281393879,0.1820310409646814,-0.0040939251572905105,2024-04,0
2024-04-24,1539.0319024,sh.600519,贵州茅台,0.0007800127638453,0.0007797087119887,1522.740119248,1527.240624383,1526.168924085667,0.1801290090107297,0.003939151350052489,2024-04,0
2024-04-25,1538.52301136,sh.600519,贵州茅台,-0.0003306565895134,-0.0003307112684572,1526.785803016,1526.502278008,1526.9419538083334,0.1746404583264049,-0.00839853894559641,2024-04,0
2024-04-26,1553.41716162,sh.600519,贵州茅台,0.0096808108491233,0.0096342520432695,1538.197684588,1526.885309389,1528.311567402,0.1773475338623456,0.006132238848866588,2024-04,0
2024-04-29,1548.482736,sh.600519,贵州茅台,-0.0031764974289675,-0.0031815532062068,1543.45743698,1526.9925400010002,1529.4929216019998,0.1777768893048021,0.0025794921547610886,2024-04,0
2024-04-30,1549.39147,sh.600519,贵州茅台,0.0005868544600939,0.0005866823283562,1545.769256276,1527.087957071,1530.5076745686667,0.1777707177145763,0.002425884472451188,2024-04,0
2024-05-06,1599.5535868,sh.600519,贵州茅台,0.0323753665689148,0.031862328222094,1557.873593156,1528.8540816,1532.3687618006666,0.2087426052177681,0.02397853684793129,2024-05,0
2024-05-07,1608.45918,sh.600519,贵州茅台,0.0055675491421429,0.0055521076281635,1571.860826884,1531.398991167,1534.1862298006668,0.20824662668069,0.03381023057594669,2024-05,0
2024-05-08,1602.97951398,sh.600519,贵州茅台,-0.0034067796610168,-0.0034125959484765,1581.773297356,1533.619028329,1536.4727560003334,0.2090121261167916,0.029750004862152592,2024-05,0
2024-05-09,1595.736904,sh.600519,贵州茅台,-0.0045182174300016,-0.0045284554243362,1591.224130956,1537.678343107,1538.761099668,0.1790614169407784,0.05348070441123689,2024-05,0
2024-05-10,1580.27025132,sh.600519,贵州茅台,-0.0096924829157176,-0.0097397607694791,1597.3998872200002,1541.166064199,1540.7141204896666,0.1835228765765242,0.04645223215156169,2024-05,0
2024-05-13,1550.300204,sh.600519,贵州茅台,-0.0189651404846519,-0.0191472853739584,1587.54921066,1543.802301533,1542.380132823,0.1950554653625212,0.036053948039712486,2024-05,0
2024-05-14,1546.64709332,sh.600519,贵州茅台,-0.0023563892145368,-0.0023591698686631,1575.186793324,1546.254974599,1543.470159256,0.1955244672506575,0.0336854227555631,2024-05,0
2024-05-15,1544.8478,sh.600519,贵州茅台,-0.0011633509206924,-0.0011640281386537,1563.560450528,1549.252433698,1543.833652856,0.1921782294359147,0.040999013582443504,2024-05,0
2024-05-16,1548.937103,sh.600519,贵州茅台,0.0026470588235294,0.0026435615336503,1554.200490328,1550.684598482,1543.735358128333,0.1741949362251642,0.019809300743273903,2024-05,0
2024-05-17,1558.47881,sh.600519,贵州茅台,0.0061601642710473,0.0061412680220826,1549.8422020639998,1552.729249982,1543.8716682283332,0.1747988222643657,0.027750717629415105,2024-05,0
2024-05-20,1553.026406,sh.600519,贵州茅台,-0.0034985422740525,-0.0035046764844494,1550.3874424640003,1554.6375913819998,1544.077193568,0.1753136993798864,0.026048582540991305,2024-05,0
2024-05-21,1549.39147,sh.600519,贵州茅台,-0.0023405500292568,-0.0023432933979736,1550.9363178,1556.192435256,1544.607288401333,0.1757397981367135,0.021440486021032705,2024-05,0
2024-05-22,1542.76679914,sh.600519,贵州茅台,-0.0042756598240468,-0.0042848265961765,1550.5201176280002,1558.5128875249998,1544.3051343463333,0.1673328843566021,0.0316131676901807,2024-05,0
2024-05-23,1537.58701534,sh.600519,贵州茅台,-0.0033574638778118,-0.0033631128072523,1548.250100096,1559.28303959,1543.9057457533331,0.157421265569481,0.010996314996355606,2024-05,0
2024-05-24,1524.01961672,sh.600519,贵州茅台,-0.0088238249182925,-0.0088629853950395,1541.3582614399998,1558.59240175,1543.345208331,0.1563618448142955,-0.008107738689861494,2024-05,0
2024-05-27,1517.69482808,sh.600519,贵州茅台,-0.0041500703603882,-0.0041587058024622,1534.2919458560002,1557.525548034,1542.9686895436669,0.1568446863411509,-0.013037821814094994,2024-05,0
2024-05-28,1512.71496576,sh.600519,贵州茅台,-0.0032812013508011,-0.0032865962964545,1526.956645008,1556.235145754,1542.5921707563332,0.1571139890260344,-0.015988366575382693,2024-05,0
2024-05-29,1521.220716,sh.600519,贵州茅台,0.0056228373702422,0.0056070882291886,1522.64742838,1554.625323473,1542.4778217280002,0.1541563083744849,-0.020046340054263794,2024-05,0
2024-05-30,1498.502366,sh.600519,贵州茅台,-0.0149342891278375,-0.0150469284898217,1514.8304985119998,1552.126304973,1541.7811256613336,0.1618152337666604,-0.03180413175313379,2024-05,0
2024-05-31,1498.0025623,sh.600519,贵州茅台,-0.000333535476046,-0.0003335911113742,1509.627087628,1549.556859588,1541.2266464656668,0.1616839249475183,-0.03272452168927369,2024-05,1
2024-06-03,1489.76943226,sh.600519,贵州茅台,-0.0054960720676998,-0.0055112310405051,1504.042008464,1544.067651861,1540.6676236,0.1002272040631109,-0.07059596032588829,2024-06,0
2024-06-04,1502.3190488,sh.600519,贵州茅台,0.0084238649741672,0.0083885822298579,1501.9628250720002,1538.7606453009998,1540.0330243566668,0.1041036676398838,-0.06773964449386399,2024-06,0
2024-06-05,1493.958696,sh.600519,贵州茅台,-0.0055649649165255,-0.0055805070214521,1496.510421072,1533.309604402,1539.479453895,0.1043905877699868,-0.0698978297493727,2024-06,0
2024-06-06,1490.15110054,sh.600519,贵州茅台,-0.0025486618004865,-0.002551915167971,1494.84016798,1528.030314229,1538.8157751636668,0.1043686177803869,-0.06792827411985758,2024-06,0
2024-06-07,1471.40391812,sh.600519,贵州茅台,-0.0125807258157957,-0.0126605332099476,1489.520439144,1522.586997569,1538.0244193053334,0.1071461000099699,-0.07081651701993569,2024-06,0
2024-06-11,1425.803646,sh.600519,贵州茅台,-0.0309909954421373,-0.0314813745051738,1476.7272818919998,1516.362169669,1536.1238021443337,0.1349922040752982,-0.08284237197742109,2024-06,0
2024-06-12,1428.23905312,sh.600519,贵州茅台,0.0017080943275973,0.001706637193527,1461.911282756,1510.441767659,1533.498772529667,0.1364682281346526,-0.07877788843528699,2024-06,0
2024-06-13,1413.09045734,sh.600519,贵州茅台,-0.0106064847806169,-0.0106631344657357,1445.737635024,1503.853900526,1530.8870710136666,0.1380286350207848,-0.08822102229521149,2024-06,0
2024-06-14,1413.08137,sh.600519,贵州茅台,-6.430826811398838e-06,-6.430847489254227e-06,1430.3236889160005,1497.061113876,1528.4390930733332,0.136542372343571,-0.09087451194555228,2024-06,0
2024-06-17,1400.813461,sh.600519,贵州茅台,-0.0086816720257235,-0.0087195772871295,1416.205597492,1489.177846426,1525.7736247956666,0.1311687291054835,-0.1057163482423231,2024-06,0
2024-06-18,1382.638781,sh.600519,贵州茅台,-0.0129743756081737,-0.0130592779891791,1407.572624492,1480.658465176,1522.945038765,0.1337436344529603,-0.11519218157644429,2024-06,0
2024-06-19,1392.266059,sh.600519,贵州茅台,0.0069629740842629,0.0069388445244608,1400.378025668,1472.802194626,1520.2805423036666,0.1407897131061524,-0.10588865746292458,2024-06,0
2024-06-20,1391.4312559,sh.600519,贵州茅台,-0.000599600266489,-0.0005997800986173,1396.0461853800002,1465.235417464,1517.5782024619998,0.1417439778314312,-0.10221259790536678,2024-06,0
2024-06-21,1364.439289,sh.600519,贵州茅台,-0.0193987067528832,-0.0195893309334072,1386.31776918,1456.578031147,1514.435083845333,0.1502917404352461,-0.11825384078043819,2024-06,0
2024-06-24,1369.58724145,sh.600519,贵州茅台,0.0037729435757987,0.0037658438764256,1380.07252527,1448.8564123835,1511.4936280211666,0.1536691716326538,-0.10565707228634699,2024-06,0
2024-06-25,1378.95558735,sh.600519,贵州茅台,0.0068402695472555,0.0068169810429641,1379.33588654,1441.919450347,1508.895207588,0.1595818964231232,-0.09466673237870328,2024-06,0
2024-06-26,1381.33941398,sh.600519,贵州茅台,0.0017287189318264,0.0017272264170985,1377.150557536,1435.3506727580002,1506.0293655066666,0.1611695193960395,-0.08965681209607579,2024-06,0
2024-06-27,1382.51741391,sh.600519,贵州茅台,0.0008527954231074,0.0008524319996931,1375.367789138,1428.4155076535,1503.308713505167,0.1580620687167159,-0.09442685404321059,2024-06,0
2024-06-28,1361.09080101,sh.600519,贵州茅台,-0.0154982589618178,-0.0156196124553766,1374.69809154,1421.544929404,1500.2212581259998,0.1585572806730986,-0.09499082387719088,2024-06,0
2024-07-01,1336.03743242,sh.600519,贵州茅台,-0.0184068311764424,-0.0185783448358555,1367.988129734,1413.44667291,1496.6971631896668,0.1647392286923444,-0.1130641195775873,2024-07,0
2024-07-02,1382.7122013,sh.600519,贵州茅台,0.0349352254266235,0.0343388406299979,1368.739452524,1408.093811362,1493.6718482743331,0.2188712640856749,-0.07263282208326399,2024-07,0
2024-07-03,1391.3385,sh.600519,贵州茅台,0.0062386798148521,0.0062192998139169,1370.739269728,1402.544783922,1490.9014734633336,0.2174074500312224,-0.07481800724257909,2024-07,0
2024-07-04,1378.11150866,sh.600519,贵州茅台,-0.0095066666666666,-0.0095521434736193,1369.858088678,1396.7524245549998,1487.893685762,0.2182944977230214,-0.0787597089927202,2024-07,0
2024-07-05,1347.743227,sh.600519,贵州茅台,-0.0220361570665124,-0.0222825800463992,1367.188573876,1389.632030878,1485.113562738,0.2274187982268687,-0.09824720425874608,2024-07,0
2024-07-08,1317.13378,sh.600519,贵州茅台,-0.0227116311080523,-0.0229735129749764,1363.407843392,1381.918523972,1481.89052858,0.2346769622575054,-0.10837810955100269,2024-07,0
2024-07-09,1333.85766877,sh.600519,贵州茅台,0.0126971830985915,0.0126172497768328,1353.636936886,1377.3212251105,1479.1618987708332,0.222457201084483,-0.06468993101027389,2024-07,0
2024-07-10,1333.44954281,sh.600519,贵州茅台,-0.0003059741451847,-0.0003060209648241,1342.059145448,1372.581749595,1476.426163951,0.2219780527591301,-0.06670399948305589,2024-07,0
2024-07-11,1356.17473831,sh.600519,贵州茅台,0.01704241125773,0.016898818515224,1337.671791378,1369.7359636435,1474.2807659558334,0.2314595864508344,-0.039055103444708986,2024-07,0
2024-07-12,1371.69280038,sh.600519,贵州茅台,0.0114425240580264,0.0113775535277903,1342.461706054,1367.6665351625002,1471.8040825068335,0.2362545789628964,-0.027606148559871188,2024-07,0
2024-07-15,1368.0567691,sh.600519,贵州茅台,-0.002650762094102,-0.0026542815848728,1352.6463038739998,1366.0287005675,1469.3119323251667,0.2347476417341693,-0.021575238628249695,2024-07,0
2024-07-16,1369.077084,sh.600519,贵州茅台,0.0007458132754762,0.0007455352949611,1359.69018692,1365.3506157175002,1466.8822240918332,0.2305405879248614,-0.007855049744599794,2024-07,0
