date,close,code,name,ret,log_ret,ma5,ma20,ma60,vol20
2024-06-13,1413.09045734,sh.600519,贵州茅台,-0.010606484780616987,-0.010663134465735762,1445.737635024,1503.853900526,1530.8870710136666,0.13802863502078483
2024-06-14,1413.08137,sh.600519,贵州茅台,-6.430826811398838e-06,-6.430847489254227e-06,1430.3236889160003,1497.061113876,1528.4390930733332,0.13654237234357106
2024-06-17,1400.813461,sh.600519,贵州茅台,-0.008681672025723564,-0.008719577287129552,1416.205597492,1489.177846426,1525.7736247956666,0.13116872910548358
2024-06-18,1382.638781,sh.600519,贵州茅台,-0.012974375608173716,-0.013059277989179139,1407.572624492,1480.658465176,1522.945038765,0.13374363445296034
2024-06-19,1392.266059,sh.600519,贵州茅台,0.006962974084262941,0.00693884452446089,1400.378025668,1472.802194626,1520.2805423036666,0.1407897131061524
2024-06-20,1391.4312559,sh.600519,贵州茅台,-0.0005996002664890865,-0.0005997800986173944,1396.0461853800002,1465.235417464,1517.5782024619998,0.14174397783143125
2024-06-21,1364.439289,sh.600519,贵州茅台,-0.019398706752883244,-0.019589330933407225,1386.31776918,1456.578031147,1514.435083845333,0.15029174043524615
2024-06-24,1369.58724145,sh.600519,贵州茅台,0.003772943575798715,0.0037658438764256123,1380.07252527,1448.8564123835,1511.4936280211666,0.1536691716326538
2024-06-25,1378.95558735,sh.600519,贵州茅台,0.006840269547255584,0.006816981042964122,1379.33588654,1441.919450347,1508.895207588,0.1595818964231232
2024-06-26,1381.33941398,sh.600519,贵州茅台,0.0017287189318264673,0.0017272264170985823,1377.150557536,1435.3506727580002,1506.0293655066666,0.1611695193960395
2024-06-27,1382.51741391,sh.600519,贵州茅台,0.0008527954231074553,0.0008524319996931582,1375.367789138,1428.4155076535,1503.3087135051667,0.1580620687167159
2024-06-28,1361.09080101,sh.600519,贵州茅台,-0.01549825896181789,-0.015619612455376686,1374.69809154,1421.544929404,1500.2212581259998,0.15855728067309866
2024-07-01,1336.03743242,sh.600519,贵州茅台,-0.018406831176442484,-0.018578344835855548,1367.988129734,1413.44667291,1496.6971631896668,0.16473922869234445
2024-07-02,1382.7122013,sh.600519,贵州茅台,0.03493522542662353,0.03433884062999793,1368.739452524,1408.093811362,1493.6718482743333,0.21887126408567492
2024-07-03,1391.3385,sh.600519,贵州茅台,0.006238679814852155,0.006219299813916921,1370.739269728,1402.544783922,1490.9014734633336,0.21740745003122247
2024-07-04,1378.11150866,sh.600519,贵州茅台,-0.009506666666666663,-0.00955214347361939,1369.858088678,1396.7524245549998,1487.893685762,0.21829449772302145
2024-07-05,1347.743227,sh.600519,贵州茅台,-0.022036157066512407,-0.02228258004639924,1367.188573876,1389.632030878,1485.113562738,0.22741879822686872
2024-07-08,1317.13378,sh.600519,贵州茅台,-0.0227116311080523,-0.022973512974976483,1363.407843392,1381.918523972,1481.89052858,0.23467696225750548
2024-07-09,1333.85766877,sh.600519,贵州茅台,0.01269718309859158,0.012617249776832847,1353.636936886,1377.3212251105,1479.1618987708332,0.22245720108448302
2024-07-10,1333.44954281,sh.600519,贵州茅台,-0.00030597414518473975,-0.0003060209648241435,1342.059145448,1372.581749595,1476.426163951,0.2219780527591301
2024-07-11,1356.17473831,sh.600519,贵州茅台,0.017042411257730095,0.016898818515224075,1337.6717913779999,1369.7359636434999,1474.2807659558334,0.23145958645083448
2024-07-12,1371.69280038,sh.600519,贵州茅台,0.011442524058026482,0.011377553527790381,1342.461706054,1367.6665351625002,1471.8040825068335,0.23625457896289642
2024-07-15,1368.0567691,sh.600519,贵州茅台,-0.002650762094102088,-0.0026542815848728286,1352.6463038739998,1366.0287005675,1469.3119323251667,0.2347476417341693
2024-07-16,1369.077084,sh.600519,贵州茅台,0.0007458132754762925,0.0007455352949611398,1359.69018692,1365.3506157175002,1466.8822240918332,0.23054058792486146
2024-07-17,1392.6370826,sh.600519,贵州茅台,0.017208672086720833,0.01706227997848415,1371.5276948780001,1365.3691668975,1464.7879322598335,0.23763582040854506
2024-07-18,1389.02887809,sh.600519,贵州茅台,-0.002590915145863848,-0.0025942773752667347,1378.098522834,1365.249048007,1462.9991176653334,0.23782079927089714
2024-07-19,1415.10256158,sh.600519,贵州茅台,0.018771160125808706,0.018597156032868364,1386.7804750740002,1367.7822116359998,1461.2144274576667,0.23506305201886127
2024-07-22,1390.410941,sh.600519,贵州茅台,-0.017448643830049293,-0.017602665693905905,1391.2513094540002,1368.8233966135,1458.7574035823334,0.24472597950351957
2024-07-23,1349.598345,sh.600519,贵州茅台,-0.029352901934623032,-0.029792318497004765,1387.3555616540002,1367.355534496,1455.6001776256667,0.2658227228756773
2024-07-24,1335.70351118,sh.600519,贵州茅台,-0.0102955326460481,-0.01034889824310741,1375.96884737,1365.0737393559998,1452.2198526226666,0.26764065898855455
2024-07-25,1326.86387391,sh.600519,贵州茅台,-0.006617963639394042,-0.006639959459495063,1363.535846534,1362.291062356,1448.4439644941665,0.268066932852932
2024-07-26,1319.16513421,sh.600519,贵州茅台,-0.0058022076351460505,-0.0058191058381581616,1344.3483610600001,1360.194779016,1444.6220044643335,0.26372589924702594
2024-07-29,1296.74603318,sh.600519,贵州茅台,-0.016994916291072082,-0.01714098722176354,1325.6153794959998,1358.230209054,1440.411247184,0.26256564871191584
2024-07-30,1280.02214441,sh.600519,贵州茅台,-0.012896811204417657,-0.012980697094885077,1311.700139378,1353.0957062095,1435.0857231441666,0.22740839189670378
2024-07-31,1318.32105552,sh.600519,贵州茅台,0.029920506670338298,0.029481621273207272,1308.223648246,1349.4448339855,1430.2500877361667,0.2550644161267561
2024-08-01,1285.74518344,sh.600519,贵州茅台,-0.024710120454801476,-0.025020539818799724,1299.999910152,1344.8265177245,1424.9628488938333,0.266022798923211
2024-08-02,1285.08661655,sh.600519,贵州茅台,-0.0005122063831014545,-0.0005123376056014806,1293.18420662,1341.693687202,1419.785344103,0.2567581936493988
2024-08-05,1307.86746559,sh.600519,贵州茅台,0.01772709228048641,0.017571799948656187,1295.4084931020002,1341.2303714815,1415.2452976741667,0.25413338333368857
2024-08-06,1302.9421273,sh.600519,贵州茅台,-0.003765930738079848,-0.003773039708781826,1299.9924896799998,1339.684594408,1411.1226630625,0.24970565867956507
2024-08-07,1312.9597645,sh.600519,贵州茅台,0.007688474407346657,0.007659068715090034,1298.9202314759998,1338.6601054925,1407.2278742488334,0.2516284902559583
2024-08-08,1327.04938571,sh.600519,贵州茅台,0.010731190392087697,0.010674019810389311,1307.18107193,1337.2038378625,1403.5979006773334,0.24669019937900577
2024-08-09,1332.7167712,sh.600519,贵州茅台,0.004270666601430051,0.0042615731855916205,1316.7071028599998,1335.2550364035,1399.9942284806668,0.24319275053241
2024-08-12,1332.0674799,sh.600519,贵州茅台,-0.00048719376391981317,-0.00048731248136211195,1321.547105722,1333.4555719435,1396.2207063123335,0.2431580218193867
2024-08-13,1319.92573259,sh.600519,贵州茅台,-0.009114964138987602,-0.009156759594525983,1324.94382678,1330.998004373,1392.3356950888333,0.24461527310540318
2024-08-14,1310.9191347,sh.600519,贵州茅台,-0.006823564135178262,-0.006846951097942015,1324.53570082,1326.9121069779999,1388.3611561671667,0.23462955370524655
2024-08-15,1323.52466151,sh.600519,贵州茅台,0.00961579282530245,0.009569855338273299,1323.83075598,1323.636896149,1384.70712054,0.23881685471875252
2024-08-16,1327.5224408,sh.600519,贵州茅台,0.0030205551934625596,0.003016002482130808,1322.7918899000001,1319.25789011,1381.2060442976667,0.22661337537265114
2024-08-19,1322.17970096,sh.600519,贵州茅台,-0.004024594745667964,-0.004032715222175748,1320.8143341119999,1315.8463281079999,1377.8420457016666,0.22025461443419628
2024-08-20,1319.65674048,sh.600519,贵州茅台,-0.0019081827365584614,-0.0019100056365565067,1320.7605356899999,1314.349247882,1374.5414109083333,0.1959492835024781
2024-08-21,1314.88908722,sh.600519,贵州茅台,-0.003612798020692809,-0.0036193399366288236,1321.5545261940001,1313.308526684,1371.2443129326668,0.19318308980733206
2024-08-22,1307.90456795,sh.600519,贵州茅台,-0.005311869524118551,-0.00532602766275266,1318.430507482,1312.360561386,1367.6890437984998,0.19270880136818352
2024-08-23,1312.48670941,sh.600519,贵州茅台,0.0035034218644729442,0.0034972991781609107,1315.4233612040002,1312.0266401459999,1364.5887828553334,0.19223910604547637
2024-08-26,1309.713308,sh.600519,贵州茅台,-0.002113089138439106,-0.0021153248613690547,1312.9300826120002,1312.675003887,1361.450628617,0.18196211151013983
2024-08-27,1302.35776513,sh.600519,贵州茅台,-0.005616147308782016,-0.005631977160419883,1309.470287542,1313.791784923,1358.3271008314998,0.17657645263580346
2024-08-28,1288.379451,sh.600519,贵州茅台,-0.010733083108391939,-0.01079109813842379,1304.168360298,1312.294704697,1354.7614408681666,0.1439921638712096
2024-08-29,1310.9191347,sh.600519,贵州茅台,0.0174946004319656,0.017343331619761506,1304.771273648,1313.55340226,1351.7107815131667,0.1294405525623647
2024-08-30,1338.64387321,sh.600519,贵州茅台,0.021149083704804283,0.020928545863684873,1310.002706408,1316.231265093,1349.1856610576667,0.14763877210101242
2024-09-02,1293.944805,sh.600519,贵州茅台,-0.03339130675794588,-0.033961525982324,1306.849005808,1315.5351320635002,1346.2280091723333,0.183060174544565
2024-09-03,1307.85819,sh.600519,贵州茅台,0.01075268817204278,0.01069528911674773,1307.949090782,1315.7809351985002,1344.2622515723333,0.18681058749102022
2024-09-04,1298.5826,sh.600519,贵州茅台,-0.007092198581560294,-0.0071174677688639896,1309.989720582,1315.0620769735,1342.1013106870003,0.18637650319334084
2024-09-05,1303.10908792,sh.600519,贵州茅台,0.003485714285714314,0.003479653264249233,1308.4277112260002,1313.865062084,1340.2682878633334,0.18232400884234862
2024-09-06,1296.727482,sh.600519,贵州茅台,-0.004897215420534229,-0.004909246073843712,1300.044432984,1312.065597624,1338.3290563966666,0.18181460853845569
2024-09-09,1275.393625,sh.600519,贵州茅台,-0.01645207439198859,-0.016588912693083935,1296.334196984,1309.231904879,1336.2387257966666,0.18952989957829217
2024-09-10,1278.176302,sh.600519,贵州茅台,0.0021818181818182847,0.0021794414729323142,1290.397819384,1307.1444333494999,1334.49768448,0.18822454598303048
2024-09-11,1280.03142,sh.600519,贵州茅台,0.0014513788098693414,0.0014503265776464615,1286.687583384,1305.6000476145,1332.6271071633334,0.18743317788842503
2024-09-12,1238.34691854,sh.600519,贵州茅台,-0.03256521739130447,-0.033107264506619105,1273.735149508,1301.341160466,1330.0757015406668,0.2133817790575471
2024-09-13,1209.65751867,sh.600519,贵州茅台,-0.023167498089973426,-0.023440082875541283,1256.321156842,1295.4479143595001,1327.4960053685,0.22322236743050874
2024-09-18,1175.1244971,sh.600519,贵州茅台,-0.028547767477168584,-0.028963180161082368,1236.267331262,1288.0951541665,1324.2549596293331,0.23888961413899307
2024-09-19,1169.651899,sh.600519,贵州茅台,-0.004657036861630881,-0.0046679146430881535,1214.562450662,1280.5949120925,1320.7665648235002,0.23849926881372635
2024-09-20,1172.36037128,sh.600519,贵州茅台,0.0023156225218081694,0.0023129455996740806,1193.028240918,1273.4684762954998,1317.2835807785,0.24017809267142387
2024-09-23,1170.15278086,sh.600519,贵州茅台,-0.0018830305715552553,-0.00188480570238908,1179.389413382,1266.5808869409998,1313.7441702276667,0.24054275332225852
2024-09-24,1273.1674834,sh.600519,贵州茅台,0.08803525849358729,0.08437355461232979,1192.0914063280002,1264.6149256405001,1312.2787816008336,0.4098141981574913
2024-09-25,1297.655041,sh.600519,贵州茅台,0.019233571324493548,0.019050944190946776,1216.597515108,1264.0120122905,1311.6390750771666,0.41614813797815375
2024-09-26,1418.237711,sh.600519,贵州茅台,0.09292351679771271,0.08885623126358118,1266.314677508,1269.8060095839999,1312.2311669055002,0.5303069559306884
2024-09-27,1511.1791228,sh.600519,贵州茅台,0.06553302812295625,0.06347516984519527,1334.078427812,1280.9459931739998,1314.228510618833,0.5684417380114991
2024-09-30,1621.373132,sh.600519,贵州茅台,0.07291922415909657,0.07038318044122334,1424.32249804,1296.468693039,1318.2828710078334,0.6123037523627242
2024-10-08,1598.184157,sh.600519,贵州茅台,-0.014302059496567487,-0.014405319687551129,1489.3258327600001,1309.4457072285,1322.4568865078334,0.6176988074253354
2024-10-09,1479.59573885,sh.600519,贵州茅台,-0.07420197330237943,-0.07709918184368632,1525.71397233,1318.7282539209998,1325.164585822,0.6701276623085016
2024-10-10,1521.19676,sh.600519,贵州茅台,0.028116478074162288,0.027728466134000936,1546.3057821300001,1329.395182421,1328.2869040091668,0.6740501720742141
2024-10-11,1488.72291941,sh.600519,贵州茅台,-0.021347560975609747,-0.021578715803132704,1541.814541452,1338.9021983915002,1330.8747936191664,0.68027238960704
2024-10-14,1485.94024241,sh.600519,贵州茅台,-0.0018691705244269219,-0.001870919603542869,1514.727963534,1348.0437561160002,1333.0375520208333,0.6809784748707566
2024-10-15,1441.65857575,sh.600519,贵州茅台,-0.029800435708088213,-0.030253492262121744,1483.422847284,1355.2903108035002,1334.2036482770002,0.6926011239027
2024-10-16,1412.2085775,sh.600519,贵州茅台,-0.020427859096026957,-0.020639393565394754,1469.945415014,1362.1310584285,1334.9395117503334,0.6944666980309355
2024-10-17,1386.3296814,sh.600519,贵州茅台,-0.0183251231527094,-0.01849510808786239,1442.971999294,1367.5387273985002,1335.2270550403334,0.699755741080493
2024-10-18,1429.368419,sh.600519,贵州茅台,0.03104509567777325,0.030572943823925947,1431.101099212,1375.0055773485,1335.8392439803333,0.7056412383652728
2024-10-21,1418.0521992,sh.600519,贵州茅台,-0.007916937053861095,-0.007948442394052435,1417.52349057,1383.9908413814999,1336.3229659988333,0.6928740171787796
2024-10-22,1431.223537,sh.600519,贵州茅台,0.009288330716902271,0.009245459437097682,1415.43648282,1395.069142298,1336.5916489224999,0.6832174707388194
2024-10-23,1453.9487325,sh.600519,贵州茅台,0.015878159429682404,0.015753420143914888,1423.7845138199998,1409.0103540679997,1337.6506121141667,0.6686139408658279
2024-10-24,1439.7570798,sh.600519,贵州茅台,-0.009760765550239303,-0.009808714087037382,1434.4699935,1422.515613108,1339.1532576941668,0.6704953157449944
2024-10-25,1445.92534715,sh.600519,贵州茅台,0.004284241721427717,0.004275090485956795,1437.78137913,1436.1938619015002,1340.9902882936667,0.6701828559348969
2024-10-28,1451.629835,sh.600519,贵州茅台,0.00394521602463338,0.003937454068258251,1444.49690629,1450.2677146085002,1343.0697209785,0.6689723082095262
2024-10-29,1420.66791558,sh.600519,贵州茅台,-0.021329073482428074,-0.02155982521662289,1442.385782006,1457.6427362175,1344.761434001333,0.6137321280680017
2024-10-30,1421.020388,sh.600519,贵州茅台,0.0002481033154437817,0.00024807254290595517,1435.800113106,1463.8110035675,1346.8326732483333,0.6120800609191978
2024-10-31,1417.11536461,sh.600519,贵州茅台,-0.0027480417754569553,-0.0027518245740385055,1431.271770068,1463.754886248,1349.1175602516666,0.5171640791403095
2024-11-01,1422.64361625,sh.600519,贵州茅台,0.003901059700613274,0.003893470298623023,1426.6154238880001,1459.3281109205,1350.8562695971666,0.4570954596551211
2024-11-04,1436.0468438,sh.600519,贵州茅台,0.009421352893235646,0.009377248745491961,1423.498825648,1450.0617965105,1353.3612972698331,0.36401009407232626
2024-11-05,1462.75126741,sh.600519,贵州茅台,0.018595788657796097,0.018425001018230042,1431.915496014,1443.2901520310002,1356.3223747841666,0.3724462552302994
2024-11-06,1457.195189,sh.600519,贵州茅台,-0.0037983753860202363,-0.003805607533222013,1439.150456214,1442.1701245385,1358.8111701743333,0.2652264605792473
2024-11-07,1529.67464926,sh.600519,贵州茅台,0.04973901973265438,0.04854158063953907,1461.6623131439999,1442.5940190014999,1362.5900455403332,0.3045061687894596
2024-11-08,1493.34216323,sh.600519,贵州茅台,-0.02375177365172143,-0.024038394630630698,1475.80202254,1442.8249811925,1365.5964188525,0.3068990854202283
2024-11-11,1482.24855759,sh.600519,贵州茅台,-0.007428709851736381,-0.007456440135611717,1485.042365298,1442.6403969515,1368.1830717171665,0.3080599858000135
2024-11-12,1462.9460548,sh.600519,贵州茅台,-0.01302244666804342,-0.013107982125445663,1485.081322776,1443.704770904,1370.3535597771665,0.29182420247015517
2024-11-13,1464.1518815,sh.600519,贵州茅台,0.0008242454983515834,0.0008239059945743054,1486.472661276,1446.301936104,1372.5549664705,0.2807728596464244
2024-11-14,1459.7923542,sh.600519,贵州茅台,-0.0029775102945833742,-0.0029819518971632634,1472.496202264,1449.975069744,1374.8860768306668,0.27119214649491996
2024-11-15,1446.064481,sh.600519,贵州茅台,-0.009403990341847912,-0.009448487043106626,1463.040665818,1450.809872844,1377.138499269,0.2525282980059889
2024-11-18,1446.064481,sh.600519,贵州茅台,0.0,0.0,1455.8038505,1452.210486934,1379.1808295938333,0.2505010803827399
2024-11-19,1430.22177328,sh.600519,贵州茅台,-0.01095574085952522,-0.01101619695479911,1449.258994196,1452.1603987479998,1380.8924851351665,0.25202154638742813
2024-11-20,1432.90241879,sh.600519,贵州茅台,0.0018742866037149142,0.0018725323202564408,1443.009101654,1451.1080830625,1382.7378637656666,0.24519052669710417
2024-11-21,1433.19923767,sh.600519,贵州茅台,0.00020714521526921104,0.00020712376366145404,1437.690478348,1450.7801909559998,1384.6302387188332,0.24280164984341257
2024-11-22,1398.59201138,sh.600519,贵州茅台,-0.024146835541346,-0.024443150138596142,1428.195984424,1448.4135241674999,1386.0252874548335,0.25654810690823543
2024-11-25,1390.01209063,sh.600519,贵州茅台,-0.006134684511413746,-0.006153579002570189,1416.98550635,1445.332636949,1387.3937461661667,0.2561843303443052
2024-11-26,1399.686531,sh.600519,贵州茅台,0.00695996850330638,0.00693585972212014,1410.878457894,1444.28356772,1388.847076526,0.24747211207051106
2024-11-27,1409.00849895,sh.600519,贵州茅台,0.006660039761431369,0.006637959678554758,1406.0996739260002,1443.6829732675,1390.5019963751668,0.24881679419276437
2024-11-28,1408.034562,sh.600519,贵州茅台,-0.0006912214871136468,-0.0006914604908284525,1401.066738792,1443.228933137,1392.263276323,0.2486564736693793
2024-11-29,1415.21386866,sh.600519,贵州茅台,0.00509881422924896,0.005085859293855584,1404.3911102480001,1442.8574457575,1394.377183284,0.24895505806414275
2024-12-02,1414.527475,sh.600519,贵州茅台,-0.0004850105522564707,-0.0004851282079187339,1409.294187122,1441.7814773175,1396.1039889556666,0.24637551182673695
2024-12-03,1416.14142766,sh.600519,贵州茅台,0.0011409836065574552,0.0011403331794663243,1412.585166454,1439.45098533,1397.3956148631664,0.2358653992934618
2024-12-04,1409.88968,sh.600519,贵州茅台,-0.004414635104864062,-0.004424408380656276,1412.761402664,1437.0857098800002,1399.3280294465,0.23595466732644693
2024-12-05,1401.541649,sh.600519,贵州茅台,-0.005921052631578938,-0.005938651567582494,1411.462820064,1430.679059867,1400.8894204298335,0.1378068506889716
2024-12-06,1410.82651459,sh.600519,贵州茅台,0.006624751819986674,0.006602904586899701,1410.58534925,1426.553277435,1402.7601523396665,0.12233666300333065
2024-12-09,1408.7766092,sh.600519,贵州茅台,-0.0014529819001848354,-0.0014540385019921902,1409.4351760900001,1422.8796800155,1404.5212776943333,0.12117755427343115
2024-12-10,1434.55347381,sh.600519,贵州茅台,0.018297340005267282,0.018131958000444953,1413.11758532,1421.460050966,1406.8183775578334,0.1353168115719114
2024-12-11,1424.3596004,sh.600519,贵州茅台,-0.00710595568314798,-0.007131323231449495,1416.0115694,1419.470436911,1409.3011438145002,0.1368608557389905
2024-12-12,1452.3718822,sh.600519,贵州茅台,0.01966657983849962,0.019475691347171184,1426.17761604,1419.0994133110003,1412.2044034844998,0.15559177400041288
2024-12-13,1408.962121,sh.600519,贵州茅台,-0.0298888746966407,-0.030344651878040963,1425.8047373220002,1417.2442953109999,1414.3532485011667,0.185721664433939
2024-12-16,1416.5681048,sh.600519,贵州茅台,0.0053982883475969246,0.005383769815764825,1427.363036442,1415.7694765009999,1417.3236016055,0.1871799455179421
2024-12-17,1445.136922,sh.600519,贵州茅台,0.020167627029858526,0.019966954019155676,1429.47972608,1416.5152339370002,1421.2482583276667,0.19746384993553456
2024-12-18,1457.6589685,sh.600519,贵州茅台,0.008664955070603275,0.008627629806928654,1436.1395997,1417.7530614225002,1425.9571661843333,0.1995090146521437
2024-12-19,1438.65328459,sh.600519,贵州茅台,-0.013038498250079411,-0.013124245628612108,1433.395880178,1418.0257637685002,1430.4405226108333,0.2055948825096072
2024-12-20,1433.819886,sh.600519,贵州茅台,-0.0033596688248465068,-0.0033653251847034172,1438.367433178,1419.7871574995,1434.7981811895002,0.1850680777448647
2024-12-23,1438.01206635,sh.600519,贵州茅台,0.00292378449408659,0.0029195185493152906,1442.6562254879998,1422.1871562855,1439.2625026143332,0.1830174563475542
2024-12-24,1449.66538566,sh.600519,贵州茅台,0.008103770185725168,0.008071110963360563,1443.56191822,1424.6860990185,1442.2041343186668,0.18349271511412427
2024-12-25,1441.35639,sh.600519,贵州茅台,-0.005731664522166446,-0.005748153547825983,1440.30140252,1426.303493571,1444.5991568020002,0.18442675928289473
2024-12-26,1439.27443077,sh.600519,贵州茅台,-0.0014444444444443594,-0.001445488659982922,1440.425631756,1427.8654870095002,1444.9497687981666,0.18454853686312953
2024-12-27,1440.38606511,sh.600519,贵州茅台,0.0007723574575038139,0.0007720593429735111,1441.7388675779998,1429.1240968319999,1443.7698845033335,0.18396257060742222
2024-12-30,1436.646075,sh.600519,贵州茅台,-0.0025965192253607494,-0.0025998960279597005,1441.465669308,1430.230026832,1440.69110022,0.18433271331139478
2024-12-31,1435.704012,sh.600519,贵州茅台,-0.0006557377049181135,-0.0006559527949204954,1438.673394576,1431.208156049,1437.9830978033335,0.18440416006858856
2020-01-02,13.24875328,sz.000001,平安银行,,,,,,
2020-01-03,13.49220992,sz.000001,平安银行,0.018375815056312916,0.018209019998232316,,,,
2020-01-06,13.40582208,sz.000001,平安银行,-0.006402793946449381,-0.00642337974976009,,,,
2020-01-07,13.4686496,sz.000001,平安银行,0.004686584651435233,0.004675636805599644,,,,
2020-01-08,13.08383104,sz.000001,平安银行,-0.028571428571428692,-0.028987536873252413,13.339853184,,,
2020-01-09,13.18592576,sz.000001,平安银行,0.007803121248499467,0.007772834350752887,13.327287680000001,,,
2020-01-10,13.10739136,sz.000001,平安银行,-0.005955926146515855,-0.005973733415705816,13.250323968,,,
2020-01-13,13.34299456,sz.000001,平安银行,0.017974835230677,0.017815198010096896,13.237758464,,,
2020-01-14,13.16236544,sz.000001,平安银行,-0.01353737492642726,-0.013629840629903621,13.176501632,,,
2020-01-15,12.97388288,sz.000001,平安银行,-0.014319809069212486,-0.014423326961105052,13.154512,,,
2020-01-16,12.82466752,sz.000001,平安银行,-0.01150121065375298,-0.011567861110458216,13.082260352,,,
2020-01-17,12.87178816,sz.000001,平安银行,0.003674219228413822,0.0036674857733644335,13.035139712,,,
2020-01-20,12.9189088,sz.000001,平安银行,0.0036607687614400586,0.0036540844556427372,12.95032256,,,
2020-01-21,12.565504,sz.000001,平安银行,-0.027355623100303927,-0.027736754971599636,12.830950272,,,
2020-01-22,12.63618496,sz.000001,平安银行,0.005624999999999991,0.0056092387645105945,12.763410688,,,
2020-01-23,12.20424576,sz.000001,平安银行,-0.03418272218769425,-0.034780616064790486,12.639326336,,,
2020-02-03,10.98696256,sz.000001,平安银行,-0.09974259974259969,-0.10507455626211151,12.262361215999999,,,
2020-02-04,11.4660224,sz.000001,平安银行,0.04360257326661898,0.04267874003690092,11.971783936,,,
2020-02-05,11.48958272,sz.000001,平安银行,0.00205479452054802,0.0020526863177422615,11.756599679999999,,,
2020-02-06,11.59953088,sz.000001,平安银行,0.009569377990430672,0.009523881511255541,11.549268864,12.701761184,,
2020-02-07,11.48172928,sz.000001,平安银行,-0.010155721056195,-0.010207642221655997,11.404765567999998,12.613409984,,0.450088518404595
2020-02-10,11.387488,sz.000001,平安银行,-0.008207934336525335,-0.008241804895103755,11.484870656000002,12.508173887999998,,0.440200795443509
2020-02-11,11.61523776,sz.000001,平安银行,0.020000000000000018,0.01980262729617973,11.514713728,12.418644672000001,,0.4513577489987665
2020-02-12,11.59953088,sz.000001,平安银行,-0.0013522650439485862,-0.0013531801794199703,11.53670336,12.325188736,,0.4498358263040123
2020-02-13,11.5052896,sz.000001,平安银行,-0.008124576844956044,-0.008157761080212173,11.517855103999999,12.246261664,,0.44265673971256697
2020-02-14,11.80372032,sz.000001,平安银行,0.025938566552901055,0.02560786830180684,11.582253312,12.177151392,,0.4546873751617199
2020-02-17,12.07073728,sz.000001,平安银行,0.02262142381902854,0.022369353785621306,11.718903167999999,12.125318688,,0.46518219232072383
2020-02-18,11.9372288,sz.000001,平安银行,-0.011060507482107962,-0.011122129698273748,11.783301376,12.0550304,,0.4586199432754241
2020-02-19,11.96864256,sz.000001,平安银行,0.002631578947368318,0.0026281224062694084,11.857123712,11.995344256,,0.45828434405926005
2020-02-20,12.24351296,sz.000001,平安银行,0.02296587926509197,0.02270613281118504,12.004768384,11.95882576,,0.46654273538919616
2020-02-21,12.23565952,sz.000001,平安银行,-0.0006414368184733954,-0.0006416426270829612,12.091156223999999,11.92937536,,0.46534460684946893
2020-02-24,11.96078912,sz.000001,平安银行,-0.02246469833119391,-0.022720873535531837,12.069166592,11.883825408,,0.47039649229897984
2020-02-25,11.81157376,sz.000001,平安银行,-0.012475377544320376,-0.012553848385376633,12.044035584,11.828458655999999,,0.47074805024163574
2020-02-26,11.77230656,sz.000001,平安银行,-0.0033244680851063357,-0.0033300064071873827,12.004768384,11.788798783999999,,0.46261862625181077
2020-02-27,11.86654784,sz.000001,平安银行,0.008005336891260928,0.007973464170141952,11.92937536,11.750316928,,0.4632727443284887
2020-02-28,11.387488,sz.000001,平安银行,-0.04037061548643295,-0.04120812685811961,11.759741056,11.70947904,,0.46932815181774196
2020-03-02,11.61523776,sz.000001,平安银行,0.020000000000000018,0.01980262729617973,11.690630784,11.740892800000001,,0.3061522927912733
2020-03-03,11.56026368,sz.000001,平安银行,-0.0047329276538200515,-0.004744163421978154,11.640368768,11.745604863999999,,0.26656563436035396
2020-03-04,11.53670336,sz.000001,平安银行,-0.0020380434782608647,-0.0020401231149442377,11.593248128,11.747960895999999,,0.26665382220908035
2020-03-05,12.08644416,sz.000001,平安银行,0.047651463580667075,0.04655095766500188,11.637227392,11.77230656,,0.31416793131545384
2020-03-06,11.80372032,sz.000001,平安银行,-0.023391812865496964,-0.02366974408590462,11.720473856,11.788406112,,0.32444149640536424
2020-03-09,11.3482208,sz.000001,平安银行,-0.03858948769128412,-0.039353789206441975,11.667070464,11.786442752000001,,0.35324490968731886
2020-03-10,11.59167744,sz.000001,平安银行,0.02145328719723172,0.02122640461388516,11.673353216,11.785264735999998,,0.3543687055448743
2020-03-11,11.53670336,sz.000001,平安银行,-0.004742547425474197,-0.004753828986540443,11.673353215999999,11.78212336,,0.3547615569080973
2020-03-12,11.52884992,sz.000001,平安银行,-0.000680735194009574,-0.000680966999416458,11.561834368,11.783301376,,0.35349183854069877
2020-03-13,11.40319488,sz.000001,平安银行,-0.010899182561308063,-0.010959013789719654,11.48172928,11.763275104,,0.34210901627621915
2020-03-16,10.79848,sz.000001,平安银行,-0.05303030303030298,-0.05448818528406968,11.37178112,11.699662239999999,,0.3751485472533953
2020-03-17,10.53146304,sz.000001,平安银行,-0.02472727272727271,-0.025038126818993124,11.159738240000001,11.629373952,,0.38102890687473234
2020-03-18,9.98172224,sz.000001,平安银行,-0.05219985085756906,-0.053611612092224564,10.848742016,11.530027936,,0.4129816701613918
2020-03-19,9.60475712,sz.000001,平安银行,-0.037765538945711996,-0.03849713550228165,10.463923456,11.398090144,,0.4074243866448196
2020-03-20,9.83250688,sz.000001,平安银行,0.023712183156173294,0.02343541597287143,10.149785856,11.277932512,,0.42502092046678924
